file	layers	dir	tag	b1	b2	b3	b4	w1	w2	dw	bitfield
DATA\GLOBAL\CHARS\AM\COF\AMSC1HT.COF	9	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMSC2HS.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMSC2HT.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMSCBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMSCHTH.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMSCSTF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMSCXBW.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMTH1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMTH1HT.COF	9	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTHHTH.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMTN1HS.COF	9	16	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTN1HT.COF	9	16	20	0	249	126	0	-1792	126	8321280	00000000100111110111111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTN2HS.COF	8	16	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTN2HT.COF	8	16	20	0	249	123	0	-1792	123	8124672	00000000100111111101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTNBOW.COF	8	16	20	0	249	123	0	-1792	123	8124672	00000000100111111101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTNHTH.COF	8	16	20	0	249	126	0	-1792	126	8321280	00000000100111110111111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTNSTF.COF	8	16	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTNXBW.COF	9	16	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTW1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMTW1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMTW2HS.COF	8	16	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTW2HT.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTWBOW.COF	8	16	20	0	249	123	0	-1792	123	8124672	00000000100111111101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTWHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMTWSTF.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMTWXBW.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMWK1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMWL1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\AM\COF\AMWL1HT.COF	9	16	20	0	249	123	0	-1792	123	8124672	00000000100111111101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMWL2HS.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMWL2HT.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMWLBOW.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMWLHTH.COF	8	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMWLSTF.COF	8	16	20	0	249	123	0	-1792	123	8124672	00000000100111111101111000000000b
DATA\GLOBAL\CHARS\AM\COF\AMWLXBW.COF	9	16	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA11HS.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA11HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA11JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA11JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA11SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA11ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA12HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA12HT.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA1BOW.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA1HTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA1STF.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA1XBW.COF	8	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA21HS.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA21HT.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA21JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA21JT.COF	9	16	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA21SS.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA21ST.COF	9	16	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA22HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAA22HT.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAA2STF.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BABL1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BABL1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BABLHTH.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BADDHTH.COF	1	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BADTHTH.COF	1	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH2HS.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGH2HT.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGHBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGHHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGHSTF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAGHXBW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK2HS.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKK2HT.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKKBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKKHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKKSTF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAKKXBW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANU1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANU1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANU1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANU1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANU1SS.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BANU1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANU2HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BANU2HT.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BANUBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANUHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANUSTF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BANUXBW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARN1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARN1HT.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BARN1JS.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BARN1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARN1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARN1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARN2HS.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARN2HT.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BARNBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARNHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARNSTF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BARNXBW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS11HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS11HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS11JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS11JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS11SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS11ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS12HS.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS12HT.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS1BOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS1HTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS1STF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS1XBW.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAS21HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS31JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS31JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS31SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS31ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS41JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS41JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS41SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAS41ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC2HS.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASC2HT.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASCBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASCHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BASCSTF.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BASCXBW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATH1HS.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATH1HT.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATH1JS.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATH1JT.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATH1SS.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATH1ST.COF	9	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATHHTH.COF	8	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATN1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATN1HT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATN1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATN1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATN1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATN1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATN2HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATN2HT.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATNBOW.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATNHTH.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATNSTF.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATNXBW.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATW1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATW1HT.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATW1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATW1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATW1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATW1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATW2HS.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATW2HT.COF	8	16	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\CHARS\BA\COF\BATWBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BATWHTH.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATWSTF.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BATWXBW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWL1HS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWL1HT.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAWL1JS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWL1JT.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWL1SS.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWL1ST.COF	9	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWL2HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAWL2HT.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\BA\COF\BAWLBOW.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWLHTH.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWLSTF.COF	8	16	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\CHARS\BA\COF\BAWLXBW.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA11HS.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA11HT.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA12HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA12HT.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA1BOW.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA1HTH.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA1STF.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA1XBW.COF	9	16	20	0	249	241	2	-1792	753	49412352	00000000100111111000111101000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA21HS.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA21HT.COF	9	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA22HS.COF	8	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\CHARS\DZ\COF\DZA22HT.COF	8	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
